business_id,review_count,stars,state
_YOKmmy_yQPt1Y0JF3u_JA,77,3.5,AZ
hXtXctVIdBGw37_heKHRjQ,45,4.0,NC
a5jZXqoR-4Br3UhbGTOOoQ,4,3.0,ON
bz69msmKwRjWQzN-XwyV6Q,82,4.0,NV
D9unP0Qn78z5HkaeT4_PTA,20,2.5,NV
tjHhb6lrJdOryY5Ao4pHOg,57,3.0,NV
KZy6irQ5k_vNoVgi1FvHdw,13,4.0,WI
yqEKA6wOQUfn66BeftXmXw,8,3.5,ON
qMyYUz_V9I-jor53xb3bMQ,6,4.0,OH
bt0ZUJWmAJhjYmfPCzgRmQ,9,2.5,WI
F9Uo0sQF8AtPiOJFCY6_XQ,9,3.5,QC
tUeYSmiIQn0WG9LN-qRLKg,43,2.5,PA
tNqVQV0i8KU44redd1lZKQ,17,2.5,ON
x0WXXrdRLk37cDPjL6ZWSA,6,4.0,ON
Osrd8qGmr49JCucc6tTTYw,7,4.5,ON
0FUtlsQrJI7LhqDPxLumEw,2369,4.0,AZ
BU67sB_pedm_QsNhISvYIQ,16,4.0,AZ
2q98StEpXcKOzNVI4WBmTw,4,3.0,NC
ZWq8Fq13JPDAqt7rPjSwcQ,58,3.5,OH
gsh-kcWxR7JHWxYEDXmS8Q,19,3.0,AZ
SCf8vvO_IU4OnkDf8MDdOg,4,3.0,QC
hV9XufCpXMn2eOHzKZshHQ,24,4.5,OH
55y4kvV4yQTWgtQ9CK15xQ,5,4.0,ON
viji5rHhNlsy9w-JmUhyaw,250,3.5,NV
Qt3hE9Ozypa2uJkEaRHJ8w,3,1.5,AB
7xHbnGo4MXFkBm6gYSu_xg,154,3.5,PA
sZsJooAzpKqOvDysphkqpQ,345,4.0,NV
KUZwPgq6IFYiMzwrEH5CLg,18,4.0,PA
kplbTXzOaUJqP2BwanoYjw,36,4.5,AZ
dofxgKYvMSRT1doAK9O6Qg,7,2.0,ON
TTVwcuc1Nz4ZSZH4wnbxKQ,6,4.0,ON
xTW5PkLEdMBs2f2W8RGy0g,148,4.0,AZ
IvTpZowBC7_4N5xTXsaQpA,15,3.0,NC
M9xBz7QSw1rV0glDmP5k1A,13,2.0,NC
Kbcq3L054KphtMWIySxOSQ,5,3.0,QC
nlXNo9SzzzThd5WTlc8EdA,9,2.0,AB
XRWr5Vn_Gb60yrD5FETT5A,21,3.5,QC
I2jqzhNnV75V0dy24Clqng,9,4.5,QC
9pTewioF128zRmHKAYGYDQ,68,2.0,NV
BxpWf0-aNxjpfdZcULR6vg,3,1.5,OH
2uOUtyXYDr47V1Ka-ia0Ag,19,4.0,OH
K67pkQljTFTW_P-7xUQrFw,86,3.0,QC
w2_nR3p2XMWTP0J8GA_v_A,25,3.5,OH
Eng53R4ZvchGfwtxjkyiGg,148,3.5,AZ
oKDgBUyIdiutzkIK8a9Zew,36,1.5,NC
zZfq52t0TUnwEk2V3-oPwQ,6,4.0,ON
gNEmd4pLtN7tHITqyr76Bg,21,3.0,AZ
7aSOA5TfyIH3KHdSqRoTaA,43,4.0,AB
UW0rUCI7dB_eiMuV35fdFw,7,3.0,ON
Iye1RLS53c2uXjxWVjwTwA,4,3.0,OH
xl_sqaf2p1y6sAOULeyrfw,17,2.5,AB
eHhBGqQbDpCcSpz7SZPTbA,108,4.0,AZ
xwoM2Zc38DFKv3-8dCU8Pw,66,3.0,NV
Qm2datcYBPXrPATVGFJQfQ,16,4.5,NV
5Oh4E8lTlAHzs4hrjsLFOA,8,4.0,PA
EGJb8zZPlAfRzj9rg2KwqQ,22,3.0,OH
qc-ehqqIF7bNpP-OmfEG3g,26,3.0,QC
LN0JGAl8Rr_r_5t_X8Kz6g,217,4.0,NV
3nf-a84p8LC41_WAIvJPjg,374,4.0,NV
EXt8OOwNE2CjoShPgLNdlg,3,4.5,PA
a8PzL5rUpCa8MiQEuLZaOQ,11,4.0,ON
9TO5Tl9SeFV-yldR2eZeBg,7,3.5,PA
_BnBjRMt5Ba-TAv07r3fyw,213,3.5,QC
Q9jOi1245KEyb-vehMUeFA,88,3.0,OH
-cV0WKirqWO2eeEFt0zeWg,15,4.0,OH
4ermiVt4t8lbqUkRCFm4ig,30,4.5,QC
csxR_9zmU2jJREvLUGY2Gw,5,3.5,ON
89rvD88blGt_2qIWHq2WOg,3,2.5,QC
aj7CS2CAgEoDv86UPFmoag,4,4.0,ON
MuuF2f9-WPvTjIKA7729OQ,6,4.0,AB
wA0g8Mgbb8JiJcw3CftI2A,13,3.5,OH
6L5xQca-_DnJCXEGa3dJjQ,25,4.0,ON
2k01kgbLdNV9b19GrOqdNA,67,4.5,NV
bH1S_yLmuqW1ZKKW6OIh-A,3,4.0,OH
K7wkgmHe4q5vvwVIIbcleQ,8,3.5,QC
AUp7fTAH7PwxecdSO_iAhw,147,3.5,AZ
pIIvzkqj-b6ZS-vejo94fg,4,5.0,QC
Y3RWEmu4ykuc2LvG3Qv9Ew,32,4.0,OH
vL17CsjB1PsGgo3F-kppkw,53,4.5,ON
bpAXmd6Xk2Gaq-EFdrA3_w,13,4.0,AB
lTr9GvnpS1vpCLb3nvnKJA,3,5.0,OH
R39q-GVgLaEIh2Ce8PQGDQ,4,2.0,ON
k_luboaCkZRUo5KL7phVvQ,50,3.0,NV
hQMyVVYkPl05i2ItdHmiGw,6,3.0,NC
c8DO25hR5lNWOwQmz1hhpQ,50,3.0,AZ
CikOhGCgZIRKnHGiinSluQ,13,2.5,AB
TNdUPmSsy5EAJWgRTWTX8g,7,2.5,ON
9g4p3tny291ANSAQKoDk4w,21,4.0,NC
DitQU2Y-WONolisjxP-2nQ,12,2.0,ON
afXMX5llxcMFzbaPaBBm6A,11,3.5,PA
7BZCwdpD9sEI12NczQWMPQ,7,2.5,AZ
1ph26r9wTcZRxG3EN8dSvA,9,3.5,QC
kWW_EvMdS87-sXadKsqtXQ,10,3.0,OH
ZsGnt11KrZdvtuY67sxpQw,33,3.5,NV
jM6JjZXFAQQANwdlEwbH3g,40,2.5,ON
GpzQY2XLo5A35Cf8-Mjazg,209,4.5,NV
czBupdPk4qbW5wlMOEOcWQ,48,4.0,OH
3hp9aQXwomWH-TYbO_IWVg,10,4.0,AZ
LpKloJ5DFU1rjEENALnGZg,39,4.5,PA
38YPE4KCvgChy9y6FcksEQ,57,2.0,NV
gWsWtppVufrGfGWw1HcjOA,12,2.5,WI
QcvRr7GpHYbjUUKamX-b9g,4,4.5,QC
HkHTdTvzbn-bmeQv_-2u0Q,528,3.5,ON
pwXkM4yHrcojgnx2qJQt7A,13,2.0,ON
n5BPR_prEPB4B3lxUpoX4g,22,2.5,WI
-0KMvRFwDWdVBeTpT11iHw,3,2.5,ON
YgHp9MdZ1vVdYyMEro4TtQ,227,4.0,OH
3DQKaQN2wjWTWUN0EBwkzw,22,5.0,PA
ohEGwJtSqrVd2SD-FKKrUQ,59,4.5,ON
DiUgFZkt88xcDWG0OjjCaQ,50,2.5,NV
DhtsLNQfpxxxwHejfjBKfg,35,3.0,NC
Q0hxdBb7prLjrgRrgIexWw,4,2.0,ON
Y9kXVlU4xPfSZvkZH6C_2Q,77,3.5,NV
hExNCdhcaCE1jXPKjLH_DQ,5,2.0,ON
epWC7CGRbNHkXM7G2ulYzQ,49,3.5,OH
HjdEgAATE1UgqfxG_0clDQ,21,3.5,WI
-ZaQKvtRGQA-4FoUE_1s4w,25,4.0,PA
n5S6BuEvl96RgCTafnYkvg,5,2.0,OH
XiE4MoZwMg01EL_4CB31Nw,12,4.0,OH
MjAuGkgPjNLyMrN74_0YbA,104,3.0,OH
H5vlbkJ_8mFI1wCGHO3apg,6,3.0,PA
A7waf6G3cvnLfAqKeLL8DA,422,4.0,ON
NUXYe9fDv-sp9RrDks7A5A,10,3.0,AB
53-Y3Jw20QV6TeDkRjSyJQ,16,3.5,PA
e5-WP9uh5lW8lZKXAWlxrQ,18,4.5,QC
Khs3iUmkHce7xpAyOo5kRg,79,3.5,AZ
hr0vxeTzlHx6fTpSSmu2AA,120,4.0,OH
9Eghhu_LzEJgDKNgisf3rg,456,3.5,ON
zHdMSjk9viL2MjCTT0l3Tg,7,2.5,ON
8un5h1h8NXs0hzeVraaPbA,181,3.5,AZ
NnOAwa0A2tNPnZl9IHVLPQ,83,3.5,OH
2v3uI97JPebCDaTNy8jdwg,16,4.0,PA
rrfe1RPh6t3QG7BRghzjYA,60,4.5,NC
ijjuLKQ-h2esqrF7vnG-bw,34,3.5,ON
1EcTLweQoXJPjC-ETL_8fw,23,3.5,WI
T9uRUpoontO6YX-GoM4UvA,3,2.5,PA
5nie8WoCB-MpEYT5uE6t4A,31,3.5,ON
y7Uzpl0_DW94ChFbLWtzEg,13,3.5,ON
5lnZqzSzxG3aqSvbQMlK-A,8,5.0,AZ
9fH0ow907crGLmPnHFeI0A,23,3.5,OH
xD7cl0fmr_nPbuCOro_vYA,12,4.0,ON
0dXCoyvcvW3Lx1D8ODGNZA,4,1.0,QC
i53HvxUdQEMllZ1XmpjjyA,460,2.0,NV
tVVDQitHYUMGECGArOqjxg,7,1.5,ON
XXXb0ANM2vU37VnAAZvlVQ,6,2.0,ON
70xIqwlxO2m1d7g0cC3Vrw,3,2.5,OH
Y4vnA8okdRLoFOKSTWVd2g,63,3.5,OH
kdA5JlSuysSCsphCWpoqpg,22,4.0,OH
rxKgpoYKLOoOa9ku-OCQyA,12,4.0,AB
Ijdoi6pDMK3Burw3TtAOZg,30,2.0,NV
Jm8q8_hOH8VPmLSTMqF9vA,45,3.0,AZ
3JnZTwqbR2E3Z0iLB_7BjQ,20,3.5,AB
drRQFkC9yRXXZUhktaMplA,6,2.5,OH
mFeonrNcF_i6KTQ2KCVgjQ,126,3.5,AZ
syVINnl6PqKQolJmwkA-rg,3,4.5,NC
6zm33qiJAMtjMSXGlfIFKA,3,2.5,PA
BzerEVgnPcQPr0iFzIO8Aw,66,4.0,OH
fdBB7vuO3NnMps5DZ1WFLA,35,4.5,ON
QNCLibxXF1GlOEV-fKzUpQ,54,4.0,ON
cwGP7PlBzI1WtQgiNobStw,38,3.0,NC
T_a8YOqqCDDcVGd9LpSKjw,5,4.0,AB
p5HLsmZpzqsZpOng04I8eQ,9,2.0,PA
NxZt-j74NpvIU5hdb2KJTA,10,2.0,AZ
QLRn67HoGCqi4Dqo2YaJvA,15,3.5,PA
5-Z7VmiTqD4ycnrxfBJGmQ,4,3.0,IL
ITde2CeOZ6fUG9h3xb-Nag,44,3.5,OH
4aAf2nAr86lcDHzqWSaYuQ,103,3.5,NV
a3hjBPsnpcTpcquQXLeS0w,37,4.5,IL
o7io7ITyHfjXOpxIktL0Bg,22,4.0,ON
WC6nTfoa6BMyEy1lHZOOFA,4,2.0,ON
Bkf6d4VZdRXkSUjjMViBvQ,100,3.5,NV
NN6HpdvQlGZUVjBwzhgUWQ,244,3.5,OH
6Na0jTJjX5GQY_ZJ53G02A,109,3.5,NV
CvpXZRF-I7wfm19dW1jOXA,245,3.5,NV
yDVjdqpZGt2ouzeeuGD9_A,3,3.0,ON
YSPwC1polC7TOwP1kkxkjg,24,3.5,QC
4KYnY1nNTaD7vb3Eo1G3Hw,75,2.0,NV
E_tvJL3lfmCTWAcq2js8Kw,26,2.5,OH
8uaB0-0EKnm6F8uqIMrBbw,6,4.0,ON
0hFVE-lqnEytSsWZGevJDg,129,3.0,NV
ixeSXkdYhve7owG5J1MuqA,3,2.5,ON
gSEfef7CBFHBe3R7J37_3w,7,2.5,ON
sbm0jmhWui8YrvFgxnJ4kQ,44,2.5,WI
WxHgUs1JDtubttO3MkQR_Q,15,3.0,PA
esivMfjV4OFS5g8YMuR3UA,178,4.0,NV
PS6MUV_adG5JH3SZ4e_sCQ,24,3.0,NV
EIol8eFrS4WtRUhGbOUUgA,61,4.0,AZ
-RIWE3MU3GCHM5KIW7PLww,59,4.0,AZ
a4MVM9E9022sYFrrYWy9DQ,88,4.0,ON
4s-eHLQcoMqAgfzbiQsKIw,13,3.0,OH
BtL8s2Ej5vzgDe9h3dQ_7w,5,2.5,ON
4LXZzgsrM1ZyS_-uB9Od2Q,129,3.5,ON
7u8PwKlfk7rKIPfe7nRt7A,5,3.5,AZ
HZRTSC7R0JWThNTCqVLnsQ,170,4.5,PA
kG3v6mtyAxQxtD1ZKThBJw,4,2.0,ON
WQtacDLMzqmWC4Ks6cMyFQ,4,4.5,PA
KLb9mnirF7LqD57W8IElwA,5,2.5,QC
Quayv4ZFz7z9xKQHnXbQQg,142,4.0,AZ
t_9RaW3WqjXrCr-0KSjfZg,4,4.0,ON
cbBq5cOfPurfwPIcJLGY4A,3,3.5,QC
BsvCTCVG7lrzXZ68VyyIcg,230,4.0,OH
BMR_AsSBzTQHqW-SQabI4w,90,3.0,PA
VWfZhPR_D0zoUL81Fddy2g,31,4.0,AB
IWDA6Tp8aFIaIqJJnZF0oA,17,2.0,OH
jGMoZYcrc9AdUIiMWaQZPw,15,4.5,OH
nKXxhWCGm11MfBG3OnUCuw,15,2.0,AZ
zcfmbmOEX83YL04f9_Y0BA,45,3.5,NC
Yc5_nA9NqqxOp8WCugF-Ng,192,4.0,NC
NZBQ6UKdNsYZLU7v85E52A,58,2.5,AZ
n2nJdWZgVLFx1TJ9-NTmfg,6,4.0,ON
oJSa5HCiZXKLXxggQmecEQ,216,4.0,ON
ai8nfTBNvL579cjIuqZajQ,211,4.0,NV
E54AvEdLfCFFkCvXmXJ7GA,15,2.0,AZ
Cao_8SCICexsS31lbjFBVA,3,4.0,WI
F4kjKxXXyn3e-BYVb1mWcg,15,3.0,PA
4hxptOMsA-c4XAlFBwl2Ww,15,2.5,PA
JZEw18_OhSzFj0IfXF6v6Q,15,4.0,PA
r6Mou-9qFKMXMMQRxIPx1Q,74,2.5,QC
jW4-bGuymLGlB9OBsTq3TA,110,3.5,PA
XwxWY9lg4dkXFtVD1FI4mg,4,2.5,AB
knzoe3kCaoh4gkGwA3l6Aw,38,2.0,NV
tV9azzgc2LMEsTe_1oMVvQ,17,3.5,AB
gm6GoQXeBgaWdMxT9CJ8rg,7,1.5,AZ
_Snen3wsnwYtxlbWJtMl9w,7,3.0,AB
tJtD_lR7ZVmo0GltQia-IA,26,4.0,QC
iytPyg_lc_cBb3id1oaDGA,44,3.5,OH
bhM8_lovbEHjX5FK6Zfenw,44,3.0,WI
VZNalLaIlNq-8quERNwGsQ,4,4.0,QC
_ZY7fzXvWCcPWpPxCBJVjQ,30,3.5,QC
P_PCpidHJQksW2-ufqoz4w,22,3.0,WI
MFrCj5Ta-kE2ZxmiY6sFxg,9,3.0,AZ
8xwLCHhmZD7BJa--Ou4Azg,3,4.5,QC
WLzXQunB0L0H5VOqLEVbhQ,20,2.0,AZ
BeVO7CR25FBOCJoOIJiQvw,26,3.5,OH
2KooqK40Nd80sgIPE2ScyA,33,3.5,ON
QhcdPMvz9FopgMaouZrQdQ,10,3.5,QC
KqxJcRmPEdiUTXHwsZcOZw,143,3.5,NV
Z9jxD-Xne-hm7e3q7FA4MA,4,3.0,OH
3bYHVaEMAS35PAinUdnDdw,64,2.0,NC
SspR8JrDvf4OAa5aOq7I_g,8,3.0,AZ
XPLSNGSClW8gR5BTcvyOhQ,285,3.5,AZ
ZUvdiRbne9e8zqaLRtfgGA,8,2.0,OH
_xcw8Y5CAnfkJ-tvQZxJfw,4,3.0,QC
cpIR38EDGN4q_eREyH_aqg,21,3.0,NC
qqRk3eH2JLZBUz2jDwIseA,3,2.5,OH
T0ju0drMLfXJPNLnEsEYgw,3,3.5,ON
W21B8_TcxaAnmY-h9Vi5HQ,3,2.5,AB
papMvgFSTh3hBb8junt7CA,3,4.0,WI
7cQaxDXTxNu_SywNDsTS5w,20,2.0,OH
0_dPxVRwmDbg22oYDRX6gw,7,3.5,OH
lhsETIUHGR1aOx8b0M0hPQ,32,1.5,NV
3YKV1eralyrKQqoWOTJMDA,79,4.0,ON
UX_gOvMPMd7T8azHQ1wIGA,3,4.5,AB
r2BP0Irh63hqYUDSZd0ijQ,145,4.0,OH
ILNBsoEzM2ej8Wc3QcFibw,30,3.0,AZ
eU_713ec6fTGNO4BegRaww,151,3.5,PA
WaTXG26xbOGffSscvyr-wQ,37,3.5,AZ
AQuvwHokJgcv1kchsZqKqg,16,5.0,QC
5a2WPziZW2HoW10H1ovbpQ,68,3.5,ON
GANLF0zuStnmsB01tvL-oQ,44,3.5,AZ
U-2-_MrmHPawNcGRYRoDqw,7,4.5,PA
PV6vvjCafi9eGtZgyJNhKQ,36,3.0,QC
kWVl6X1dFF1xwm75C99Ehw,4,2.0,AB
Pwb0tGwDCa-Z7Eg2zqfhXg,58,3.5,NV
hTymgMW2hA4TW1nzV9NW2Q,14,4.0,ON
sHUFwooKWk5NcbmVdCub3g,9,3.5,ON
xIS_V5oUR3BIUwtNf2yq7A,6,3.5,ON
JlMYSLiLnpWiihmzZkQS-w,131,2.5,AZ
0VJ8tBxOpD2OxuioVjaAxA,97,4.5,OH
Piw4Xr1wNyL4lgmwLZ2eTg,13,3.5,IL
jkzMy_Gv9SjrV-_oY6NiOQ,6,4.0,QC
EDjKoA9kv4bn9UXnocnFXA,9,3.0,PA
8juFTQGH3PDWrtyzlUMzYg,9,4.5,AB
tUjyGFSN8wQqLgKp5Q0CUA,127,3.5,OH
Y-omMxOCDSYd7jbo1PSCig,33,2.0,CO
Oi2k3en1Ip-D0n_jfGbvIQ,35,4.0,QC
wxxn-2vEWky9ROitqfYFzw,7,2.0,IL
VFkOmTy0o1OPuO5OfRjNEg,3,3.0,ON
U7RnIJ6HGjixl1VwRTH2RQ,13,1.5,AB
WEs9MN1M6tixwEz844jCUw,36,2.5,OH
TwPSiv5n_yprOKhXm8ho5A,11,4.0,PA
TWt-6EilZoSH99CheLPD2A,38,3.0,ON
EUQoB_ph7_xIyj7JZGI3bg,408,3.5,AZ
Ud2r44vcEX9mPCmk62bPuw,56,4.0,QC
K74HYkFjYwhEpJt8HTOxnQ,86,4.0,OH
rH-FxBMShwqhpGW8pQBMug,3,3.5,AB
ZL6BK8wweb-8ncJ7kFIG-A,53,4.0,PA
kDu6EvknXAygJf1KSfwhUA,19,3.0,WI
E4yljrnAsnFa6PeKQTIYCg,3,3.5,NC
cpb2cWZZDiPQTWS8BbmyZw,3,2.5,ON
sNJRwmDtSRsnnhtqD0HfLw,5,3.5,OH
65ZGMedBm7TBpWv6fzH2_Q,6,4.0,ON
fkg97zn2O3Pn4p6Zs44ZyA,14,3.5,AB
rfPU6W3fppa2F8oAOhNk8Q,4,4.0,QC
IsN0qEzgAXBjbT3qn6lokA,310,3.5,AZ
_UMD-6s74muceHAxRa89Dw,29,3.5,AZ
8v66rFpXa87u2jRGOn8ZfA,60,2.5,OH
3b4efqz06QrLQ_w2xLc4pA,39,3.0,AZ
NF5y2h5puwfpstsIV2prQQ,27,3.0,ON
Z6bIu9gOxDbr8DjrbxIn1g,3,3.0,NV
z_rVJjsUZ8yKvSvPLrGkzA,21,1.5,NC
S4dLodWFIMjDxQKxuzHi3Q,33,3.5,AZ
PLp2Lot4ORtLsMsxrYIQlw,6,3.0,ON
EkOqxlglUpw9YUdnTbbJKg,34,3.0,NV
srcfY2_U5_0k7dzZQX6sAg,137,4.0,QC
B5ObTJUb7fwMsa4UMU5XDw,3,4.5,PA
XXBZL4GxOvNyY5xOdDlN6g,108,4.0,QC
u2w7rfwl06rzHU7RcRkr9w,28,3.5,OH
DMwv32s6bNPpGZY9sq8aKw,7,2.5,AB
djW8gh3JJ-__NCxx1YQaHg,148,4.5,OH
_BLsLFpxcwj7y35a-BuObA,29,3.0,ON
KLivsKKkFU3XxHM3eukVLA,74,3.5,NV
4eP4sX4NXyDSdGBE8RAoJQ,60,4.5,ON
XugCgJqRQgNGeiycvTybjA,6,2.5,ON
2F0RzCAek1z-ATKV1tl6DA,7,5.0,AZ
lu6IAy3HQaQytbKIAPh2EA,75,4.0,ON
No7l4LinY1tu-bCL97qi1A,21,3.5,PA
2Si-ClmjmqrNPa7BvfwWcg,4,2.0,OH
jPNVZlBDuvv4GEGyMGGrIw,14,4.5,AB
_yMjOQUkQQanq8IAC3op7w,16,3.5,AB
OvKt3K1feIN-D1iYduyv_A,12,2.5,NV
UWupVhvb1qWZh8rNowJliQ,81,4.0,ON
oJX6NTUC98eGAQX4Da097A,13,3.5,NV
6wtgrBtymSYVodaZoJMT4Q,5,3.0,AB
xmARZ_MuSfrQCXP4e8RQjg,294,4.5,AZ
KlLbS_stbBlL1KnMY5J7Vg,7,3.5,AZ
LSyR_fhLdQkSBDIv64REuA,30,4.0,OH
zbVJRIXEU0LVGWpU1Wb--A,117,3.0,NV
3XUH9aFxt4vU9Pzi5aBtow,6,1.5,IL
lk-UF5MrrRt-nKCN7et60A,15,3.0,AZ
Jpyh7MfaNysY3geXjhzqJQ,278,4.0,AZ
V2SItAlWAVWpYp22yW92Mw,5,3.5,QC
y5drVdOn-r6OyEJnpH3fjQ,7,2.5,PA
vEP5p3FNPiFhyu-MzjFuHg,4,3.0,PA
bpu3gMCIEy1BKH5NXI9Urw,19,4.0,QC
JFNv5sKeKAf1ZVPnfbzpXw,151,4.0,NV
pkp4eTF1pC4DDxjpQ174JA,49,4.0,AZ
xHZmM-kGXqOfmQNTm0T05g,26,4.0,NC
lwpQQflP1CGJPV7QLybzOg,463,3.5,AZ
G2uVZcjBOdJTbG_XQLy-Gw,15,3.5,AB
icreAcMdHeI7_PUQXdywmQ,9,2.0,PA
-NaIIkbUsm0-L0oL9r6VTg,12,3.5,QC
GEs1MLY7IbEupJjytdKyqQ,7,2.5,PA
V7skTuBhSs4v56V54s8ilg,10,3.5,NC
DvY_J2gFxudK9HC8kjI3NA,67,3.5,AZ
hsDkxhc-_YYsVqAeQBJJjg,218,4.0,PA
aN2x1eMGssXd7EnG0kiRsg,46,4.0,QC
Zuwzb89m5JfOGyPgknSbCQ,9,3.0,ON
G4u3Qiy-G4ydEUllJfJ_Kw,4,4.5,QC
oG-QlGorH3cFc0JMlDrqbg,10,4.5,AB
bfg4i-aq1rzc3M6mmPIU5Q,158,4.5,AZ
1ilMgaZZ0qiddM07oG4xSg,80,3.5,SC
VEorEVsg8z7Ame1oSYNBdA,107,4.5,AZ
8LtLZER8PiJsD8itophWgA,3,1.5,PA
kl-ys3nTfSXkbYCHRhfCjA,3,3.5,ON
sdCTNVvCvB2O3Qy_xtB9rA,6,5.0,ON
B9pMUND3peh4fFtGmqA4LA,42,4.5,ON
tvOpzkdr0yYdjqveyoPIKg,3,2.5,ON
7VShkfLFDaTngFMd8fl5Rw,25,2.0,ON
0pHBqJT0mzu9bO6D33Byug,7,3.0,ON
-0aOudcaAyac0VJbMX-L1g,15,3.0,ON
RWnDNJ5OrUTPfv0yVuq_fg,47,4.0,OH
A8CbZwWOPsd_9wrJlv94Lw,18,4.0,NV
SoOBdulYAm7p6LdFJdbINg,24,4.0,PA
vkfgHfjKvR6ZlsENWExhvQ,6,4.0,ON
wd9OCXs2jHB53wL4KEl6eg,15,3.5,AB
GmxeFkXlWANP-0WFWyYycg,3,3.5,AB
yCMruDHY3z-s9gea0-amcQ,13,3.5,ON
yfJcj4qwewXp_QJ7L5WMfw,6,2.5,WI
D9pRoXa7LUxewo6tBl_3cw,8,4.0,QC
i7MSJP4JH9yoNpbUsaV9_w,3,3.0,WI
dj4UB_e5xYF3IMQucIIYsQ,20,3.0,QC
tgxJuRm9EZRfUipsb5rjqg,69,4.5,NC
4HGVxC-zIeQnR1CsD9GePQ,40,3.5,AZ
Zja7ykq3icDzkN20XX6j1w,233,4.0,PA
JZ4ZRdRSllhuAt94tFCH8w,115,3.5,PA
qFAw6wHMMcr4ctF-ZdGhEA,948,4.0,NV
Igqp27BP7cm9vUu_WB0gRA,20,3.5,NV
3pQzrd3UhsR9H3COwMKTNg,6,3.0,AZ
q0n4I-zqiI47xispOqc1lA,316,4.0,PA
YiRhyhrKQNwgV43Sy0LlOQ,30,4.0,QC
P5_dsCYRj0PyoBhjbxMBKQ,4,3.0,ON
cVlW0omVTRaVJqnT-OBBsQ,70,3.5,ON
mLP-jIIRdoaYM7fJqqFurw,67,4.0,PA
zmQyE-gIUpwBCMmTFFRbJw,33,3.5,QC
q7p4xYuqMhAg-E388bFjuA,5,3.0,QC
J9f-9Prw2YVM-fiZqv2fmQ,243,3.5,PA
M47uKgTT7ilc_rDrMxbBiA,4,4.0,AZ
sbPuQIxzYsEBWXyzMipIxg,8,2.0,AB
nGaHAOp191884-yx5CHHCg,4,4.0,QC
HYhbeLznSWEl6JIYTllVUA,444,4.0,AZ
QE17nyFmFjEQHSvZFwj5yw,6,1.5,OH
e_BiI4ej1CW1F0EyVLr-FQ,85,4.5,AZ
-OJpWcHRLoC_cHI6zNp73g,5,3.5,QC
fecugmTuE9701GwqLsa9vg,7,3.5,OH
lJbxQFXqbgKBdHPKKxROMQ,79,3.0,PA
-Glmj_sxqCu0F3G62kFt1Q,18,4.0,OH
eqQnIjAAhOUuHqK6gTWRXw,151,3.5,OH
P4uQXhzxjKFBtnqfx_O4tA,12,4.0,PA
JZwPJyoJnqlfjCsrnSUmNw,70,4.5,PA
gErcz2Kqc-7E6b_JuU1VKg,42,3.0,AZ
UkqdcwYv6_c-yW1JPCKlUA,292,4.0,AZ
KBm72yWNxe-tkOSTQ0SWeQ,37,3.5,QC
R6ogSY7AA-gl_81PhdGJaw,12,4.0,ON
W5lXGA4FeXf6SPUsSfRKgg,31,4.0,ON
j9Z3c0OVhpv8ZDntMBEsiQ,60,3.0,OH
RXyM7VrCiEFthJxQ4bGmBg,94,3.5,ON
UaVZYgDqNgZf6hX-E6DaWg,4,3.0,ON
jvdZQPW2AwJOHYbQYPZq3A,24,2.0,AZ
lnG7zq5Vi8awdToyY-TDBQ,35,3.5,NC
qYiVyZrgbzxcBxuUgfPyHg,25,4.0,PA
zYDih_sBtW5ujL-zmUjIqA,100,4.0,NV
dPxZI9lrKTl5dvFfnb1_Ig,431,4.5,NV
mJYzopHZZEXVJJrsue34aQ,63,3.5,AZ
YZBzYcOwvbJlCXnLN4tDgQ,6,3.5,QC
lop2cMZ8mml0PqY1epavbA,76,3.0,OH
ByTWVwFUq5gJ17FhZfZeyQ,16,3.5,NV
d0MRGqB_x0UgLVr0T_BGtQ,8,4.0,ON
Ki8seQY5mtXc36xjoMfeDA,698,3.5,NV
Q0pPgDq6xOLITphjVDPw5g,4,2.5,QC
j4C0NelU_RzYMz0jXS-lMg,32,2.0,ON
_AVXgkX4DiNQAQj_3tNhFQ,104,3.5,ON
jS6i--1iVudrIZNhKrG6-Q,17,3.0,ON
5gZ4k_mdDOcEmCG4wHVH-g,11,2.5,NV
Gdv3qhsDeQzZ2Ag-Tzq6vA,376,4.0,NV
leSGAY3wY0jJl6QzehfP3A,71,4.0,NV
Hc7tNpMVe-SIsLaUbNvtTw,52,3.0,ON
HO3K5PGB5-v8fXzBADRKQg,11,4.0,OH
CamwTepsSxknKMtTXR5kSg,18,3.5,ON
QPILCrkwl7rUScMd-VGf1A,28,2.5,AZ
LO8sHpVLHfMS6QcJR8BZ7w,4,2.0,QC
nlEw8XVhQ5CTEr60xaE4Pg,5,3.5,PA
7QE9Z-Uz0PS6x3KueDfUcw,9,3.0,ON
QNn3lvwCBwNcQFPbjAtgdQ,45,2.5,PA
cTPdZ9Va0HCLESf5gNnXwA,332,4.0,WI
9IUdmxjFj9ysMXlqo0T9Fw,3,4.5,QC
eigkQ_PuRON8Se265NqQDQ,81,3.5,OH
M1U7h2PUg_smJI8fgeixOw,50,4.5,ON
vKKSF1_1JNnRMaoNPQb5Lw,584,4.0,AZ
aaEdLuaBvgNZWdc_I5O82g,9,2.0,WI
JdQNxOiUFt0r2NN__rKnOw,9,3.5,OH
dAa0hB2yrnHzVmsCkN4YvQ,8,4.0,PA
